tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt0023662,movie,The Return of Nathan Becker,Vozvrashchenie Neytana Bekkera,0,1932,\N,94,Drama,"nm0590306,nm0795326","nm0548504,nm0590306,nm0795326",6.4,31
tt0023663,movie,Shame,Vstrechnyy,0,1932,\N,115,Drama,"nm0259611,nm0951170","nm0529376,nm0259611,nm0951170",6.5,99
tt0023664,movie,Vaermlaenningarna,Värmlänningarna,0,1932,\N,86,"Drama,Romance",nm0249325,"nm0197062,nm0147800,nm0249325",6.4,8
tt0023665,short,"Wait Till the Sun Shines, Nellie","Wait Till the Sun Shines, Nellie",0,1932,\N,8,"Animation,Comedy,Family","nm0281487,nm0460667",\N,5.6,71
tt0023666,short,Walking the Baby,Walking the Baby,0,1933,\N,10,"Comedy,Short",nm0780009,nm0122675,6.6,74
tt0023668,movie,So lang' noch ein Walzer vom Strauß erklingt,So lang' noch ein Walzer vom Strauß erklingt,0,1931,\N,90,Drama,nm0927467,nm1703665,7.0,9
tt0023669,short,War Babies,War Babies,0,1932,\N,11,"Comedy,Family,Short",nm0006943,\N,4.7,507
tt0023670,movie,War Correspondent,War Correspondent,0,1932,\N,76,"Action,Adventure,Romance",nm0806061,"nm0860374,nm0842485",3.0,30
tt0023672,movie,The Washington Masquerade,The Washington Masquerade,0,1932,\N,88,"Drama,Romance",nm0102643,"nm0576046,nm0090055,nm0077056,nm0938464,nm2677774",6.0,185
tt0023673,movie,Washington Merry-Go-Round,Washington Merry-Go-Round,0,1932,\N,79,Drama,nm0190516,"nm0842485,nm0027173",6.6,212
tt0023674,movie,The Water Gipsies,The Water Gipsies,0,1932,\N,80,Drama,nm0002061,"nm0141351,nm0212704,nm0378501,nm0539942,nm0720904",6.1,75
tt0023675,movie,Wayward,Wayward,0,1932,\N,76,Drama,nm0806143,"nm0206487,nm0267870,nm0881148",6.4,74
tt0023676,short,The Wayward Canary,The Wayward Canary,0,1932,\N,7,"Animation,Comedy,Family",nm0319013,\N,6.0,390
tt0023677,movie,Week-End Marriage,Week-End Marriage,0,1932,\N,65,"Comedy,Romance",nm0293260,"nm0049903,nm0316807",5.8,396
tt0023678,movie,Week Ends Only,Week Ends Only,0,1932,\N,70,"Drama,Romance",nm0189076,"nm0011343,nm0175902",6.8,35
tt0023679,movie,Dope,Der weiße Dämon,0,1932,\N,107,Drama,nm0314777,"nm0563030,nm0954135",7.0,41
tt0023681,movie,West of Broadway,West of Broadway,0,1931,\N,73,"Drama,Romance,War",nm0064600,"nm0336339,nm0580648,nm0548403,nm0570130",6.4,658
tt0023682,movie,The Western Code,The Western Code,0,1932,\N,58,"Drama,Western",nm0565187,"nm0531971,nm0471341",6.8,93
tt0023684,movie,Westward Passage,Westward Passage,0,1932,\N,73,"Drama,Romance",nm0590701,"nm0055693,nm0454513,nm0669277",5.4,376
tt0023685,movie,The Wet Parade,The Wet Parade,0,1932,\N,118,"Drama,History,Romance",nm0281808,"nm0536941,nm0801737",6.2,612
tt0023686,movie,What Price Hollywood?,What Price Hollywood?,0,1932,\N,88,"Drama,Romance",nm0002030,"nm0288706,nm0114602,nm0820700,nm0613848,nm0548993,nm0696190,nm0729694,nm0828574",7.0,2899
tt0023687,short,What Price Taxi,What Price Taxi,0,1932,\N,20,"Comedy,Short",nm0520419,nm0907778,6.4,48
tt0023688,movie,When a Feller Needs a Friend,When a Feller Needs a Friend,0,1932,\N,74,Drama,nm0689471,"nm0426881,nm0856923,nm0124918",5.4,113
tt0023689,short,"When the Red, Red, Robin Comes Bob, Bob Bobbin' Along","When the Red, Red, Robin Comes Bob, Bob Bobbin' Along",0,1932,\N,7,"Animation,Music,Short",nm0281487,\N,5.3,31
tt0023690,movie,Where Is This Lady?,Where Is This Lady?,0,1932,\N,77,Musical,"nm0359310,nm0883334","nm0089426,nm0821301,nm0000697",6.2,20
tt0023691,movie,While Paris Sleeps,While Paris Sleeps,0,1932,\N,67,Drama,nm0245385,nm0226967,6.7,149
tt0023692,movie,Whistlin' Dan,Whistlin' Dan,0,1932,\N,65,"Drama,Western",nm0005847,nm0031019,6.2,86
tt0023693,movie,White Eagle,White Eagle,0,1932,\N,65,"Drama,Western",nm0385171,nm0617202,6.2,67
tt0023694,movie,White Zombie,White Zombie,0,1932,\N,69,Horror,nm0356931,"nm0922951,nm2690196",6.2,12589
tt0023696,short,The Whoopee Party,The Whoopee Party,0,1932,\N,7,"Animation,Comedy,Family","nm0319013,nm0414144",nm0173416,6.3,497
tt0023699,short,Wild Babies!,Wild Babies!,0,1932,\N,17,"Comedy,Short","nm0294137,nm0569696",nm0907778,5.0,31
tt0023700,movie,Wild Girl,Wild Girl,0,1932,\N,78,"Action,Crime,Drama",nm0909825,"nm0366610,nm0035598,nm0026639,nm0562372",6.4,343
tt0023701,movie,Winner Take All,Winner Take All,0,1932,\N,66,Drama,nm0215877,"nm0064595,nm0520501,nm0594594",6.0,672
tt0023702,movie,The Wiser Sex,The Wiser Sex,0,1932,\N,76,"Comedy,Drama","nm0896826,nm0896834","nm0280003,nm0290462,nm0381152",7.1,70
tt0023703,movie,Without Honor,Without Honor,0,1932,\N,66,"Drama,Western",nm0631438,"nm0292134,nm0756064",5.8,138
tt0023704,movie,A Woman Commands,A Woman Commands,0,1932,\N,83,Drama,"nm0825596,nm0113693,nm0413590,nm0667024","nm0288710,nm0299745,nm0413590,nm0926417",6.5,95
tt0023706,movie,The Woman from Monte Carlo,The Woman from Monte Carlo,0,1932,\N,65,Drama,nm0002031,"nm0268559,nm0626132,nm0857710",5.5,263
tt0023707,movie,The Woman in Room 13,The Woman in Room 13,0,1932,\N,67,Mystery,nm0454771,"nm0093397,nm0545730,nm0794112,nm0928496",7.2,44
tt0023709,movie,The World and the Flesh,The World and the Flesh,0,1932,\N,74,Drama,nm0188669,"nm0308177,nm0819145,nm0903275",5.5,64
tt0023711,short,Wrestling Swordfish,Wrestling Swordfish,0,1931,\N,8,"Adventure,Documentary,Short",\N,nm0869999,4.9,36
tt0023712,movie,The Wyoming Whirlwind,The Wyoming Whirlwind,0,1932,\N,55,"Action,Drama,Romance",nm0769585,"nm0531971,nm0524971,nm0531962,nm0236980",6.0,34
tt0023715,short,Yoo-Hoo,Yoo-Hoo,0,1932,\N,20,"Comedy,Short",nm0395023,"nm0828419,nm0397834",5.9,29
tt0023716,movie,You Said a Mouthful,You Said a Mouthful,0,1932,\N,70,Comedy,nm0045800,"nm0520501,nm0540095,nm0235559",6.1,566
tt0023717,short,You Try Somebody Else,You Try Somebody Else,0,1932,\N,10,"Animation,Comedy,Family","nm0281487,nm0191386",\N,5.5,139
tt0023718,short,You're Too Careless with Your Kisses!,You're Too Careless with Your Kisses!,0,1932,\N,7,"Animation,Comedy,Family",nm0411208,\N,5.4,219
tt0023719,movie,Young America,Young America,0,1932,\N,70,"Adventure,Drama,Romance",nm0097648,"nm0050635,nm0175902",6.4,306
tt0023720,movie,Young Bride,Young Bride,0,1932,\N,76,"Drama,Romance",nm0782682,"nm0287124,nm0822219,nm0614634,nm0613848",6.2,263
tt0023721,short,Young Ironsides,Young Ironsides,0,1932,\N,20,"Comedy,Romance,Short",nm0663613,nm0907778,6.9,98
tt0023722,short,Your Hat,Your Hat,0,1932,\N,10,"Comedy,Short",nm0780009,nm0122675,7.0,84
tt0023723,short,Yours Sincerely,Yours Sincerely,0,1933,\N,19,"Comedy,Musical,Romance",nm0533073,"nm0205244,nm0653358,nm0380923",5.6,150
tt0023727,movie,Two in a Car,Zwei in einem Auto,0,1932,\N,98,Comedy,nm0562004,"nm0335117,nm0548094,nm0928915",8.0,9
tt0023729,movie,Gesuzza the Garibaldian Wife,1860,0,1933,\N,75,"Drama,History",nm0087704,"nm0087704,nm0147609,nm0563706",6.6,267
tt0023730,short,"20, 000 Cheers for the Chain Gang","20,000 Cheers for the Chain Gang",0,1933,\N,20,"Comedy,Musical,Short",nm0533073,"nm0939625,nm0653358",5.5,272
tt0023731,movie,"20,000 Years in Sing Sing","20,000 Years in Sing Sing",0,1932,\N,78,"Crime,Drama,Film-Noir",nm0002031,"nm0492431,nm0594594,nm0391763,nm0855850,nm0520501",6.8,3169
tt0023732,movie,Abe Hayat,Abe Hayat,0,1933,\N,\N,Drama,nm0329705,\N,2.4,19
tt0023734,movie,Abenteuer am Lido,Abenteuer am Lido,0,1933,\N,91,Comedy,nm0652650,"nm0267582,nm0776456,nm0921331",5.5,19
tt0023735,movie,The Adventures of King Pausole,Die Abenteuer des Königs Pausole,0,1933,\N,80,Comedy,nm0335207,"nm0188632,nm0419986,nm0522223,nm0866116",3.8,14
tt0023736,movie,Acciaio,Acciaio,0,1933,\N,67,Drama,nm0752193,"nm0147609,nm0484765,nm0685063,nm0752193,nm0812827",6.2,118
tt0023737,movie,Ace of Aces,Ace of Aces,0,1933,\N,76,"Drama,War",nm0747844,"nm0766850,nm0359748",6.3,535
tt0023740,movie,Adorable,Adorable,0,1933,\N,88,"Comedy,Musical,Romance",nm0226189,"nm0291047,nm0000697,nm0547938,nm0832579,nm0509510",5.5,176
tt0023741,movie,Advice to the Forlorn,Advice to the Lovelorn,0,1933,\N,62,"Comedy,Drama,Romance",nm0921288,"nm0695292,nm0922264",6.3,115
tt0023742,movie,After Tonight,After Tonight,0,1933,\N,71,"Drama,Romance,War",nm0002179,"nm0613848,nm0494673,nm0591173,nm0070361",6.2,435
tt0023743,movie,After the Ball,After the Ball,0,1932,\N,70,"Comedy,Romance",nm0743099,"nm0367814,nm0626885,nm0651357",5.8,21
tt0023744,movie,"Aggie Appleby, Maker of Men","Aggie Appleby, Maker of Men",0,1933,\N,73,"Comedy,Romance",nm0762263,"nm0450279,nm0669277,nm0442137",6.5,375
tt0023745,movie,Water in the Ground,El agua en el suelo,0,1934,\N,96,Comedy,nm0273203,"nm0959358,nm0959357,nm0273203",4.6,16
tt0023746,movie,Love,Ramûru,0,1933,\N,93,"Drama,Romance",nm0331482,nm0299343,6.7,29
tt0023747,short,Ain't She Sweet?,Ain't She Sweet?,0,1932,\N,8,"Animation,Comedy,Family","nm0281487,nm0460667",\N,6.5,142
tt0023748,short,Air Fright,Air Fright,0,1933,\N,19,"Comedy,Short",nm0576940,\N,6.8,92
tt0023749,movie,Air Hostess,Air Hostess,0,1933,\N,67,Drama,nm0736610,"nm0673948,nm0707213,nm0860374",5.8,169
tt0023753,movie,Alice in Wonderland,Alice in Wonderland,0,1933,\N,76,"Adventure,Family,Fantasy","nm0572851,nm0363414,nm0411208","nm0000581,nm0580017,nm0140902",6.3,2958
tt0023754,movie,Alimony Madness,Alimony Madness,0,1933,\N,65,Drama,nm0247484,nm0627454,5.8,67
tt0023756,short,Aloha Oe,Aloha Oe,0,1933,\N,7,"Animation,Music,Short","nm0281487,nm0937678",\N,5.6,22
tt0023757,short,Along Came Ruth,Along Came Ruth,0,1933,\N,20,"Musical,Short",nm0376221,"nm0380923,nm0653358",8.2,9
tt0023758,movie,Ann Carver's Profession,Ann Carver's Profession,0,1933,\N,68,Drama,nm0125636,nm0728307,6.0,240
tt0023759,movie,Ann Vickers,Ann Vickers,0,1933,\N,76,"Drama,Romance",nm0188669,"nm0613848,nm0507760",6.2,683
tt0023760,movie,Anna and Elizabeth,Anna und Elisabeth,0,1933,\N,74,Drama,nm0936252,"nm0277804,nm0936252",7.1,132
tt0023761,movie,Another Language,Another Language,0,1933,\N,77,Drama,nm0341486,"nm0291263,nm0542534,nm0700717,nm0829330",6.4,458
tt0023762,short,Arabian Tights,Arabian Tights,0,1933,\N,20,"Comedy,Short",nm0153713,\N,6.1,102
tt0023764,movie,Arizona to Broadway,Arizona to Broadway,0,1933,\N,66,"Comedy,Crime,Romance",nm0864006,"nm0175902,nm0425225",5.5,75
tt0023765,short,Art in the Raw,Art in the Raw,0,1933,\N,19,"Comedy,Short",nm0842257,"nm0842257,nm0391750,nm0917394",4.3,18
tt0023766,short,Artist's Muddles,Artist's Muddles,0,1933,\N,20,"Comedy,Short",nm0250034,"nm0656039,nm0926171,nm0011485",6.8,23
tt0023768,movie,As the Devil Commands,As the Devil Commands,0,1932,\N,70,"Crime,Mystery,Romance",nm0624756,"nm0842485,nm0625273",6.2,30
tt0023769,movie,As the Earth Turns,As the Earth Turns,0,1934,\N,73,"Drama,Romance",nm0337586,"nm0140824,nm0664251",6.2,313
tt0023770,short,Asleep in the Feet,Asleep in the Feet,0,1933,\N,19,"Comedy,Short",nm0576940,\N,6.9,200
tt0023771,movie,Augustas lilla felsteg,Augustas lilla felsteg,0,1933,\N,78,Comedy,nm0595361,"nm0279118,nm0595361",5.0,121
tt0023772,movie,Along Came Sally,Aunt Sally,0,1933,\N,84,"Comedy,Musical",nm0924065,"nm0924065,nm0093397,nm0577650,nm0712653",5.5,75
tt0023773,movie,The Avenger,The Avenger,0,1933,\N,79,Drama,nm0547446,"nm0329493,nm0391763,nm0876811",5.7,27
tt0023775,movie,Baby Face,Baby Face,0,1933,\N,71,"Drama,Romance",nm0337586,"nm0548403,nm0778636,nm0953123",7.5,9007
tt0023776,short,Backs to Nature,Backs to Nature,0,1933,\N,20,"Comedy,Short",nm0576940,\N,5.8,107
tt0023778,movie,The Barbarian,The Barbarian,0,1933,\N,83,"Adventure,Drama,Romance",nm0939992,"nm0002616,nm0364668,nm0783629",5.8,676
tt0023779,short,The Barber Shop,The Barber Shop,0,1933,\N,21,"Comedy,Short",nm0727999,nm0001211,6.6,889
tt0023780,short,The Bargain of the Century,The Bargain of the Century,0,1933,\N,20,"Comedy,Romance,Short",nm0153713,\N,6.8,198
tt0023782,short,Be Like Me,Be Like Me,0,1931,\N,11,"Musical,Romance,Short",nm0780009,nm0780009,6.3,36
tt0023783,short,Beau Bosko,Beau Bosko,0,1933,\N,7,"Animation,Comedy,Family","nm0293989,nm0363414",nm0293989,5.5,152
tt0023784,short,Beauty and the Bus,Beauty and the Bus,0,1933,\N,18,"Comedy,Short",nm0576940,\N,6.4,141
tt0023785,movie,Beauty for Sale,Beauty for Sale,0,1933,\N,87,"Drama,Romance",nm0092915,"nm0049903,nm0338751,nm0780803",6.7,513
tt0023786,movie,Bed of Roses,Bed of Roses,0,1933,\N,67,"Comedy,Drama,Romance",nm0478441,"nm0875746,nm0478441,nm0856838",6.4,1171
tt0023787,movie,A Bedtime Story,A Bedtime Story,0,1933,\N,87,"Comedy,Musical,Romance",nm0851537,"nm0395170,nm0322227,nm0425913,nm0950150",6.5,152
tt0023788,short,Bedtime Worries,Bedtime Worries,0,1933,\N,20,"Comedy,Family,Short",nm0569697,\N,7.3,188
tt0023789,short,Beer and Pretzels,Beer and Pretzels,0,1933,\N,20,"Comedy,Musical,Short",nm0191901,"nm0112142,nm0372384,nm0002935",5.8,445
tt0023790,movie,Before Dawn,Before Dawn,0,1933,\N,60,"Crime,Drama,Horror",nm0681635,"nm0908624,nm0287124,nm0228706,nm0088759",6.0,548
tt0023791,movie,Before Morning,Before Morning,0,1933,\N,56,"Crime,Mystery,Romance",nm0388554,"nm0388554,nm0727025,nm1723246",5.1,115
tt0023793,movie,Below the Sea,Below the Sea,0,1933,\N,78,"Action,Adventure,Romance",nm0736610,nm0842485,6.0,354
tt0023794,movie,Berkeley Square,Berkeley Square,0,1933,\N,88,"Fantasy,Romance",nm0515979,"nm0049721,nm0397022,nm0416556",6.5,1066
tt0023795,movie,The Bermondsey Kid,The Bermondsey Kid,0,1933,\N,75,Drama,nm0206238,"nm0201405,nm0262567",8.2,12
tt0023797,short,Betty Boop's Big Boss,Betty Boop's Big Boss,0,1933,\N,7,"Animation,Comedy,Family","nm0281487,nm0937678",\N,6.3,302
tt0023798,short,Betty Boop's Birthday Party,Betty Boop's Birthday Party,0,1933,\N,7,"Animation,Comedy,Family","nm0281487,nm0460667",\N,6.5,230
tt0023799,short,Betty Boop's Crazy Inventions,Betty Boop's Crazy Inventions,0,1933,\N,7,"Animation,Comedy,Family","nm0281487,nm0101466",nm0281487,6.6,492
tt0023800,short,Betty Boop's Hallowe'en Party,Betty Boop's Hallowe'en Party,0,1933,\N,7,"Animation,Family,Horror","nm0281487,nm0101466",\N,6.6,448
tt0023801,short,Betty Boop's Ker-Choo,Betty Boop's Ker-Choo,0,1933,\N,6,"Animation,Comedy,Family","nm0281487,nm0460667",\N,6.6,381
tt0023802,short,Betty Boop's May Party,Betty Boop's May Party,0,1933,\N,7,"Animation,Comedy,Family","nm0281487,nm0854910",\N,6.8,244
tt0023803,short,Betty Boop's Penthouse,Betty Boop's Penthouse,0,1933,\N,7,"Animation,Comedy,Family","nm0281487,nm0101466",\N,7.1,322
tt0023806,movie,The Big Brain,The Big Brain,0,1933,\N,72,Drama,nm0002179,"nm0058905,nm0240417",5.4,37
tt0023807,movie,The Big Cage,The Big Cage,0,1933,\N,82,"Action,Adventure,Drama",nm0627087,"nm0064197,nm0030867,nm0721447,nm0548788",5.9,77
tt0023808,movie,The Big Chance,The Big Chance,0,1933,\N,62,"Action,Adventure,Comedy",nm0379092,nm0335831,4.9,228
tt0023810,movie,The Big Race,The Big Race,0,1933,\N,68,"Drama,Romance,Sport",nm0628345,nm0191897,5.7,15
tt0023811,movie,The Billion Dollar Scandal,The Billion Dollar Scandal,0,1933,\N,81,"Crime,Drama",nm0113693,"nm0052592,nm0533102,nm0869999",6.8,50
tt0023812,short,Birds in the Spring,Birds in the Spring,0,1933,\N,7,"Animation,Comedy,Family",nm0359457,"nm0780799,nm0810324",6.3,369
tt0023813,movie,Bitter Sweet,Bitter Sweet,0,1933,\N,93,"Drama,Musical,Romance",nm0928214,"nm0002021,nm0388743,nm0371776,nm0928214",6.4,89
tt0023814,movie,The Bitter Tea of General Yen,The Bitter Tea of General Yen,0,1932,\N,88,"Drama,Romance,War",nm0001008,"nm0831897,nm0660923",6.9,4739
tt0023815,movie,Black Beauty,Black Beauty,0,1933,\N,70,"Drama,Romance",nm0005847,"nm0517786,nm0786564",6.0,20
tt0023816,movie,Blind Adventure,Blind Adventure,0,1933,\N,65,Mystery,nm0774325,"nm0070361,nm0741656",6.2,287
tt0023817,movie,Blondie Johnson,Blondie Johnson,0,1933,\N,67,"Crime,Drama","nm0258015,nm0399203",nm0049898,6.6,871
tt0023818,movie,Blood Money,Blood Money,0,1933,\N,65,"Drama,Film-Noir,Romance",nm0114602,"nm0114602,nm3065232",6.7,459
tt0023819,short,Blow Me Down!,Blow Me Down!,0,1933,\N,6,"Animation,Comedy,Family","nm0281487,nm0101466",\N,7.0,510
tt0023820,short,Blue of the Night,Blue of the Night,0,1933,\N,20,"Comedy,Musical,Short",nm0668972,\N,6.9,83
tt0023821,short,Boilesk,Boilesk,0,1933,\N,11,"Animation,Music,Short","nm0281487,nm0101466",\N,7.4,64
tt0023824,movie,Bomans pojke,Bomans pojke,0,1933,\N,90,Comedy,nm0423964,"nm0279118,nm0423964",3.9,38
tt0023825,movie,Bombshell,Bombshell,0,1933,\N,96,"Comedy,Drama,Mystery",nm0281808,"nm0536941,nm0299154,nm0290462,nm0186390,nm0048305,nm0469915,nm0869999",7.1,3387
tt0023827,short,"Boo, Boo, Theme Song!","Boo, Boo, Theme Song!",0,1933,\N,5,"Animation,Music,Short","nm0281487,nm0101466",\N,5.5,35
tt0023828,short,Borinage,Misère au Borinage,0,1934,\N,36,"Documentary,Short","nm0412235,nm0832422","nm0412235,nm0832422,nm4137294,nm4136880",7.2,463
tt0023829,short,Bosko in Dutch,Bosko in Dutch,0,1933,\N,7,"Animation,Comedy,Family","nm0293989,nm0363414",nm0293989,4.8,133
tt0023830,short,Bosko in Person,Bosko in Person,0,1933,\N,8,"Animation,Comedy,Family","nm0293989,nm0363414",nm0163332,5.2,262
tt0023831,short,Bosko the Musketeer,Bosko the Musketeer,0,1933,\N,7,"Animation,Comedy,Family",nm0363414,\N,5.2,145
tt0023832,short,Bosko the Sheep-Herder,Bosko the Sheep-Herder,0,1933,\N,7,"Animation,Comedy,Family",nm0363414,\N,4.9,126
tt0023833,short,Bosko the Speed King,Bosko the Speed King,0,1933,\N,8,"Animation,Comedy,Family",nm0363414,\N,5.4,134
tt0023834,short,Bosko's Knight-Mare,Bosko's Knight-Mare,0,1933,\N,7,"Animation,Comedy,Family",nm0363414,\N,5.4,133
tt0023835,short,Bosko's Mechanical Man,Bosko's Mechanical Man,0,1933,\N,6,"Animation,Comedy,Family",nm0363414,\N,5.6,179
tt0023836,short,Bosko's Picture Show,Bosko's Picture Show,0,1933,\N,6,"Animation,Comedy,Family","nm0293989,nm0363414",nm0293989,6.2,313
tt0023838,movie,The Bowery,The Bowery,0,1933,\N,92,"Comedy,Drama,Music",nm0909825,"nm0799848,nm0813293,nm0261455,nm0322299",6.8,690
tt0023839,movie,Breed of the Border,Breed of the Border,0,1933,\N,58,"Drama,Western",nm0102908,nm0292134,6.3,55
tt0023840,movie,The Burning Secret,Brennendes Geheimnis,0,1933,\N,92,Drama,nm0802563,"nm0463430,nm0689017,nm0802563,nm0959003",6.5,154
tt0023841,movie,Brewster's Millions,Brewster's Millions,0,1935,\N,80,"Comedy,Musical",nm0293260,"nm0934497,nm0669840,nm0340540,nm0928944,nm0298828,nm0304321,nm0430651,nm0567346,nm0648688,nm0810367",7.2,97
tt0023842,movie,Brief Moment,Brief Moment,0,1933,\N,69,"Drama,Music,Romance",nm0123556,"nm0067103,nm0549217,nm0280223",6.3,434
tt0023843,movie,Bring 'Em Back Alive,Bring 'Em Back Alive,0,1932,\N,65,"Adventure,Documentary",nm0254410,"nm0118353,nm0030867",6.4,112
tt0023844,short,Bring 'Em Back a Wife,Bring 'Em Back a Wife,0,1933,\N,20,"Comedy,Short",nm0520419,\N,6.0,35
tt0023845,movie,Britannia of Billingsgate,Britannia of Billingsgate,0,1933,\N,80,"Comedy,Drama,Musical",nm0384682,"nm0429765,nm0831386,nm0830744,nm0604250,nm0540763",5.8,94
tt0023846,movie,Broadway Bad,Broadway Bad,0,1933,\N,61,"Drama,Music",nm0485647,"nm0513529,nm0679065,nm0462111,nm0298494,nm0175902,nm0454513,nm0775770",5.9,249
tt0023847,movie,Broadway Thru a Keyhole,Broadway Thru a Keyhole,0,1933,\N,90,"Drama,Musical",nm0792514,"nm0048305,nm0869999,nm0934595",6.4,260
tt0023848,movie,Broadway to Hollywood,Broadway to Hollywood,0,1933,\N,85,"History,Musical","nm0533102,nm0925028","nm0533102,nm0941138,nm0394267",5.8,384
tt0023849,movie,Broken Dreams,Broken Dreams,0,1933,\N,68,Drama,nm0897085,"nm0697880,nm0298494",5.6,134
tt0023851,short,Buddy's Beer Garden,Buddy's Beer Garden,0,1933,\N,7,"Animation,Comedy,Family","nm0245116,nm0293989,nm0658476",nm7413084,5.1,254
tt0023852,short,Buddy's Day Out,Buddy's Day Out,0,1933,\N,7,"Animation,Comedy,Family","nm0658476,nm0245116",nm7413084,4.6,265
tt0023853,short,Buddy's Show Boat,Buddy's Show Boat,0,1933,\N,7,"Animation,Comedy,Family",nm0245116,nm7413084,4.6,136
tt0023854,short,Building a Building,Building a Building,0,1933,\N,7,"Animation,Comedy,Family",nm0359457,\N,7.0,1508
tt0023855,short,A Bundle of Blues,A Bundle of Blues,0,1933,\N,9,"Music,Short",nm0909044,\N,6.9,167
tt0023856,movie,Bureau of Missing Persons,Bureau of Missing Persons,0,1933,\N,73,"Comedy,Crime,Drama",nm0215877,"nm0696190,nm0043786,nm0083353",6.5,1453
tt0023857,short,Buried Loot,Buried Loot,0,1935,\N,19,"Crime,Drama,Short",nm0782707,"nm0112140,nm0782707",6.6,250
tt0023858,short,Busy Bodies,Busy Bodies,0,1933,\N,19,"Comedy,Family,Short",nm0294137,\N,7.6,3224
tt0023859,movie,By Appointment Only,By Appointment Only,0,1933,\N,67,Drama,nm0833965,"nm0000252,nm0833965",5.4,142
tt0023860,movie,By Candlelight,By Candlelight,0,1933,\N,70,"Comedy,Music,Romance",nm0001843,"nm0315418,nm0378540,nm0191956,nm0473134,nm0267582,nm0223248",6.7,375
tt0023865,short,Caliente Love,Caliente Love,0,1933,\N,\N,"Comedy,Short",nm0550892,\N,4.9,14
tt0023866,movie,The California Trail,The California Trail,0,1933,\N,67,"Drama,Western",nm0385171,"nm0622435,nm0385171",6.5,43
tt0023870,movie,Camicia nera,Camicia nera,0,1933,\N,73,Drama,nm0287506,nm0287506,4.8,66
tt0023871,movie,A Song of Lisbon,A Canção de Lisboa,0,1933,\N,85,"Comedy,Musical",nm0183018,"nm0183018,nm0302040",7.7,1615
tt0023872,movie,Captured!,Captured!,0,1933,\N,69,"Drama,Romance,War",nm0215877,"nm0316717,nm0158737",6.5,495
tt0023873,movie,For Love or Money,Cash,0,1933,\N,73,Comedy,nm0466113,"nm0316625,nm0339064,nm0934497",6.0,109
tt0023874,movie,Il caso Haller,Il caso Haller,0,1933,\N,77,"Horror,Mystery,Thriller",nm0087704,"nm0511317,nm0578736",5.7,18
tt0023876,movie,Cavalcade,Cavalcade,0,1933,\N,112,"Drama,Romance,War",nm0515979,"nm0002021,nm0075351",5.8,6555
tt0023878,movie,Central Airport,Central Airport,0,1933,\N,72,Drama,"nm0920074,nm0337586","nm0416861,nm0595654,nm0786827",6.2,504
tt0023880,movie,Chance at Heaven,Chance at Heaven,0,1933,\N,71,"Drama,Romance",nm0782682,"nm0430756,nm0556945,nm0217568",6.0,753
tt0023881,movie,Charlie Chan's Greatest Case,Charlie Chan's Greatest Case,0,1933,\N,70,Mystery,nm0532187,"nm0081788,nm0170660,nm0651000",6.7,443
tt0023882,movie,The Charming Deceiver,Heads We Go,0,1933,\N,86,"Comedy,Music,Mystery",nm0052217,"nm0860145,nm0447655",6.5,49
tt0023883,movie,Cheating Blondes,Cheating Blondes,0,1933,\N,66,"Crime,Drama,Mystery",nm0505354,"nm12100201,nm12100202,nm0287931,nm0042299",5.7,95
tt0023885,movie,The Cheyenne Kid,The Cheyenne Kid,0,1933,\N,54,"Drama,Western",nm0384616,"nm0193354,nm0878367,nm0860374",5.2,104
tt0023886,movie,The Chief,The Chief,0,1933,\N,65,Comedy,nm0718469,"nm0128361,nm0394267",4.4,131
tt0023887,movie,Child of Manhattan,Child of Manhattan,0,1933,\N,70,"Drama,Romance",nm0125636,"nm0700717,nm0914362,nm0002545",6.5,309
tt0023888,movie,Der Choral von Leuthen,Der Choral von Leuthen,0,1933,\N,91,"Biography,Drama,History","nm0296193,nm0839497,nm0902120","nm0902722,nm0104942,nm0679553,nm1167775",5.7,106
